,accelerometer_X,accelerometer_Y,accelerometer_Z,activity
444,-0.842759,-6.119579,-1.61848,stairs
445,-1.814805,-7.259219,-1.043872,stairs
446,-0.617704,-6.301539,-1.067814,stairs
447,-1.685518,-8.403648,0.550666,stairs
448,2.48997,-15.964537,-0.8379709999999999,stairs
449,-0.483629,-15.078682,-6.253655,stairs
450,3.945645,-11.760319,-8.09719,stairs
451,2.801216,-9.32781,-5.133168,stairs
452,-1.35033,-3.380613,-0.057461,stairs
453,-0.253785,-6.373365,0.205901,stairs
454,-1.608903,-6.502651,-3.998317,stairs
455,1.685518,-10.146626,-1.115698,stairs
456,-0.474052,-4.13718,-1.249773,stairs
457,-0.761356,-9.203311,-2.178723,stairs
458,-1.278504,-4.1419690000000005,0.253785,stairs
459,-0.3304,-6.105214,-3.284845,stairs
460,1.455675,-7.479486,-3.864241,stairs
461,1.613692,-9.150639,-4.151545,stairs
462,1.216255,-9.792285,0.636858,stairs
463,-2.54743,-7.086836999999999,-2.585738,stairs
464,-1.206678,-9.433155,-2.202665,stairs
465,-3.102885,-4.644751,-2.456451,stairs
466,0.282516,-9.251195,-0.933739,stairs
467,-3.20823,-4.711789,0.885855,stairs
468,2.418144,-8.571242,-1.675941,stairs
469,-5.861006,-6.397307,-3.375824,stairs
470,2.959233,-6.081272,-3.136404,stairs
471,-7.805097,-8.365341,-2.130839,stairs
472,-0.842759,-6.119579,-1.61848,stairs
473,-1.814805,-7.259219,-1.043872,stairs
474,-0.617704,-6.301539,-1.067814,stairs
475,-1.685518,-8.403648,0.550666,stairs
476,2.48997,-15.964537,-0.8379709999999999,stairs
477,-0.483629,-15.078682,-6.253655,stairs
478,-2.633622,-17.927782,-5.453991,stairs
479,-2.312799,-15.825673000000002,9.706094,stairs
480,-1.35033,-3.380613,-0.057461,stairs
481,-0.253785,-6.373365,0.205901,stairs
482,-1.608903,-6.502651,-3.998317,stairs
483,1.685518,-10.146626,-1.115698,stairs
484,-0.474052,-4.13718,-1.249773,stairs
485,-0.761356,-9.203311,-2.178723,stairs
486,-1.278504,-4.1419690000000005,0.253785,stairs
487,-0.3304,-6.105214,-3.284845,stairs
488,1.455675,-7.479486,-3.864241,stairs
489,1.613692,-9.150639,-4.151545,stairs
490,1.216255,-9.792285,0.636858,stairs
491,-2.54743,-7.086836999999999,-2.585738,stairs
492,-1.206678,-9.433155,-2.202665,stairs
493,-3.102885,-4.644751,-2.456451,stairs
494,0.282516,-9.251195,-0.933739,stairs
495,-3.20823,-4.711789,0.885855,stairs
496,2.418144,-8.571242,-1.675941,stairs
497,-5.861006,-6.397307,-3.375824,stairs
498,2.959233,-6.081272,-3.136404,stairs
499,-7.805097,-8.365341,-2.130839,stairs
500,-0.842759,-6.119579,-1.61848,stairs
501,-1.814805,-7.259219,-1.043872,stairs
502,-0.617704,-6.301539,-1.067814,stairs
503,-1.685518,-8.403648,0.550666,stairs
504,2.48997,-15.964537,-0.8379709999999999,stairs
505,-0.483629,-15.078682,-6.253655,stairs
506,-2.633622,-17.927782,-5.453991,stairs
507,-2.312799,-15.825673000000002,9.706094,stairs
508,-0.6272810000000001,-14.772224,-5.3821650000000005,stairs
509,2.466028,-6.856992999999999,-4.477157,stairs
510,-1.608903,-6.502651,-3.998317,stairs
511,1.685518,-10.146626,-1.115698,stairs
512,-0.474052,-4.13718,-1.249773,stairs
513,-0.761356,-9.203311,-2.178723,stairs
514,-1.278504,-4.1419690000000005,0.253785,stairs
515,-0.3304,-6.105214,-3.284845,stairs
516,1.455675,-7.479486,-3.864241,stairs
517,1.613692,-9.150639,-4.151545,stairs
518,1.216255,-9.792285,0.636858,stairs
519,-2.54743,-7.086836999999999,-2.585738,stairs
520,-1.206678,-9.433155,-2.202665,stairs
521,-3.102885,-4.644751,-2.456451,stairs
522,0.282516,-9.251195,-0.933739,stairs
523,-3.20823,-4.711789,0.885855,stairs
524,2.418144,-8.571242,-1.675941,stairs
525,-5.861006,-6.397307,-3.375824,stairs
526,2.959233,-6.081272,-3.136404,stairs
527,-7.805097,-8.365341,-2.130839,stairs
528,-0.842759,-6.119579,-1.61848,stairs
529,-1.814805,-7.259219,-1.043872,stairs
530,-0.617704,-6.301539,-1.067814,stairs
531,-1.685518,-8.403648,0.550666,stairs
532,2.48997,-15.964537,-0.8379709999999999,stairs
533,-0.483629,-15.078682,-6.253655,stairs
534,-2.633622,-17.927782,-5.453991,stairs
535,-2.312799,-15.825673000000002,9.706094,stairs
536,-0.6272810000000001,-14.772224,-5.3821650000000005,stairs
537,2.466028,-6.856992999999999,-4.477157,stairs
538,-4.67827,-6.397307,-3.993528,stairs
539,-1.838747,-9.935937,-3.1076740000000003,stairs
540,-0.474052,-4.13718,-1.249773,stairs
541,-0.761356,-9.203311,-2.178723,stairs
542,-1.278504,-4.1419690000000005,0.253785,stairs
543,-0.3304,-6.105214,-3.284845,stairs
544,1.455675,-7.479486,-3.864241,stairs
545,1.613692,-9.150639,-4.151545,stairs
546,1.216255,-9.792285,0.636858,stairs
547,-2.54743,-7.086836999999999,-2.585738,stairs
548,-1.206678,-9.433155,-2.202665,stairs
549,-3.102885,-4.644751,-2.456451,stairs
