,accelerometer_X,accelerometer_Y,accelerometer_Z,activity
5665,-3.835511,-9.600749,0.943315,walking
5666,-6.560111999999999,-15.083470000000002,-1.359906,walking
5667,-1.383848,-8.480263,32.312145,walking
5668,-2.786851,-12.694057,0.1915359999999999,walking
5669,-13.421895,-11.247959,-15.5671,walking
5670,-3.677494,-6.890511999999999,-1.7860740000000002,walking
5671,-0.545878,-10.237606,-2.126051,walking
5672,-6.675033999999999,-11.420342,31.636982,walking
5673,-2.418144,-14.178462,-2.987964,walking
5674,-9.605537,-5.688623000000001,-5.099648999999999,walking
5675,-2.944868,-12.564771,-2.169147,walking
5676,-19.49359,-14.154520000000002,-12.832921,walking
5677,-3.907337,-7.139508999999999,-2.236184,walking
5678,-0.632069,-4.692635,0.976834,walking
5679,-5.468356,-9.093178,0.7182609999999999,walking
5680,-10.644621,-13.589489000000002,2.15957,walking
5681,-12.11466,-16.812084,-7.086836999999999,walking
5682,-1.264138,-15.126566,-2.983175,walking
5683,-2.116474,-8.772355000000001,-7.230488999999999,walking
5684,-3.409343,-7.666233999999999,-0.397437,walking
5685,-0.90022,-2.796427,2.341529,walking
5686,-5.190629,-10.625467,-0.45011,walking
5687,-9.734824,-13.991714000000002,2.676718,walking
5688,-4.960786,-10.529699,-3.940856,walking
5689,2.710236,-12.708423,-0.857124,walking
5690,-1.6807299999999998,-10.754754,-9.466674,walking
5691,-3.284845,-7.517792999999999,-0.220267,walking
5692,-2.327164,-3.3039980000000004,1.56102,walking
5693,-3.835511,-9.600749,0.943315,walking
5694,-6.560111999999999,-15.083470000000002,-1.359906,walking
5695,-1.383848,-8.480263,32.312145,walking
5696,-2.786851,-12.694057,0.1915359999999999,walking
5697,-13.421895,-11.247959,-15.5671,walking
5698,1.6807299999999998,-12.26789,1.23062,walking
5699,-2.542642,-3.064578,1.881843,walking
5700,-1.666364,-8.820239,-1.565808,walking
5701,-2.394202,-1.335964,2.48997,walking
5702,-4.151545,-8.657434,-1.383848,walking
5703,-5.45878,-11.913548,-2.451662,walking
5704,-7.120356,6.713342,3.098097,walking
5705,-4.19943,-13.292608,-3.888183,walking
5706,-3.691859,5.530606,0.565032,walking
5707,-4.094085,-11.932701,-1.915361,walking
5708,-2.686294,-6.038176,-6.574477000000001,walking
5709,-2.494758,-7.268796000000001,3.495535,walking
5710,-0.751779,-4.189853,2.049437,walking
5711,-7.934384,-6.133945,0.186748,walking
5712,-9.849746,-15.380351999999998,-1.086968,walking
5713,-0.8762780000000001,5.602432,2.212242,walking
5714,-3.05979,-17.0946,-3.318364,walking
5715,-3.160346,-8.580819,-4.089296,walking
5716,-0.244209,-13.64695,-3.663128,walking
5717,-4.539406,-3.236961,-4.424484,walking
5718,0.727837,-11.348516,-1.197101,walking
5719,-2.451662,-0.967257,1.953669,walking
5720,-1.067814,-8.863335000000001,-0.067038,walking
5721,-0.2585739999999999,-10.089166,-0.354342,walking
5722,-4.271256,-15.926229,11.128249,walking
5723,-2.829946,-13.651738,-3.308787,walking
5724,-6.684611,-7.723694999999999,-4.443638,walking
5725,0.5841850000000001,-11.990162,-0.622492,walking
5726,-2.604891,-1.776498,1.666364,walking
5727,-3.284845,-7.915230999999999,-0.316035,walking
5728,-2.226607,0.742203,2.255338,walking
5729,-5.06613,-6.885724000000001,-0.6033390000000001,walking
5730,-6.675033999999999,-11.420342,31.636982,walking
5731,-2.418144,-14.178462,-2.987964,walking
5732,-9.605537,-5.688623000000001,-5.099648999999999,walking
5733,-2.944868,-12.564771,-2.169147,walking
5734,-19.49359,-14.154520000000002,-12.832921,walking
5735,-3.907337,-7.139508999999999,-2.236184,walking
5736,-0.632069,-4.692635,0.976834,walking
5737,-5.468356,-9.093178,0.7182609999999999,walking
5738,-10.644621,-13.589489000000002,2.15957,walking
5739,-12.11466,-16.812084,-7.086836999999999,walking
5740,-1.264138,-15.126566,-2.983175,walking
5741,-2.116474,-8.772355000000001,-7.230488999999999,walking
5742,-3.409343,-7.666233999999999,-0.397437,walking
5743,-0.90022,-2.796427,2.341529,walking
5744,-5.190629,-10.625467,-0.45011,walking
5745,-9.734824,-13.991714000000002,2.676718,walking
5746,-4.960786,-10.529699,-3.940856,walking
5747,2.710236,-12.708423,-0.857124,walking
5748,-1.6807299999999998,-10.754754,-9.466674,walking
5749,-3.284845,-7.517792999999999,-0.220267,walking
5750,-2.327164,-3.3039980000000004,1.56102,walking
5751,-3.835511,-9.600749,0.943315,walking
5752,-6.560111999999999,-15.083470000000002,-1.359906,walking
5753,-1.383848,-8.480263,32.312145,walking
5754,-2.786851,-12.694057,0.1915359999999999,walking
5755,-13.421895,-11.247959,-15.5671,walking
5756,1.6807299999999998,-12.26789,1.23062,walking
5757,-2.542642,-3.064578,1.881843,walking
5758,-5.21936,-8.571242,-0.976834,walking
5759,-9.509769,-16.52478,4.477157,walking
5760,-9.605537,-5.688623000000001,-5.099648999999999,walking
5761,-2.944868,-12.564771,-2.169147,walking
5762,-19.49359,-14.154520000000002,-12.832921,walking
5763,-3.907337,-7.139508999999999,-2.236184,walking
5764,-0.632069,-4.692635,0.976834,walking
5765,-5.468356,-9.093178,0.7182609999999999,walking
5766,-10.644621,-13.589489000000002,2.15957,walking
5767,-12.11466,-16.812084,-7.086836999999999,walking
5768,-1.264138,-15.126566,-2.983175,walking
5769,-2.116474,-8.772355000000001,-7.230488999999999,walking
5770,-3.409343,-7.666233999999999,-0.397437,walking
5771,-0.90022,-2.796427,2.341529,walking
5772,-5.190629,-10.625467,-0.45011,walking
5773,-9.734824,-13.991714000000002,2.676718,walking
5774,-4.960786,-10.529699,-3.940856,walking
5775,2.710236,-12.708423,-0.857124,walking
5776,-1.6807299999999998,-10.754754,-9.466674,walking
5777,-3.284845,-7.517792999999999,-0.220267,walking
5778,-2.327164,-3.3039980000000004,1.56102,walking
5779,-3.835511,-9.600749,0.943315,walking
5780,-6.560111999999999,-15.083470000000002,-1.359906,walking
5781,-1.383848,-8.480263,32.312145,walking
5782,-2.786851,-12.694057,0.1915359999999999,walking
5783,-13.421895,-11.247959,-15.5671,walking
5784,1.6807299999999998,-12.26789,1.23062,walking
5785,-2.542642,-3.064578,1.881843,walking
5786,-5.21936,-8.571242,-0.976834,walking
5787,-9.509769,-16.52478,4.477157,walking
5788,-9.964667,-15.600618,-6.421249,walking
5789,0.02873,-12.526464,-3.165135,walking
5790,-19.49359,-14.154520000000002,-12.832921,walking
5791,-3.907337,-7.139508999999999,-2.236184,walking
5792,-0.632069,-4.692635,0.976834,walking
5793,-5.468356,-9.093178,0.7182609999999999,walking
5794,-10.644621,-13.589489000000002,2.15957,walking
5795,-12.11466,-16.812084,-7.086836999999999,walking
5796,-1.264138,-15.126566,-2.983175,walking
5797,-2.116474,-8.772355000000001,-7.230488999999999,walking
5798,-3.409343,-7.666233999999999,-0.397437,walking
5799,-0.90022,-2.796427,2.341529,walking
5800,-5.190629,-10.625467,-0.45011,walking
5801,-9.734824,-13.991714000000002,2.676718,walking
5802,-4.960786,-10.529699,-3.940856,walking
5803,2.710236,-12.708423,-0.857124,walking
5804,-1.6807299999999998,-10.754754,-9.466674,walking
5805,-3.284845,-7.517792999999999,-0.220267,walking
5806,-2.327164,-3.3039980000000004,1.56102,walking
5807,-3.835511,-9.600749,0.943315,walking
5808,-6.560111999999999,-15.083470000000002,-1.359906,walking
5809,-1.383848,-8.480263,32.312145,walking
5810,-2.786851,-12.694057,0.1915359999999999,walking
5811,-13.421895,-11.247959,-15.5671,walking
5812,1.6807299999999998,-12.26789,1.23062,walking
5813,-2.542642,-3.064578,1.881843,walking
5814,-5.21936,-8.571242,-0.976834,walking
5815,-9.509769,-16.52478,4.477157,walking
5816,-9.964667,-15.600618,-6.421249,walking
5817,0.02873,-12.526464,-3.165135,walking
5818,-2.169147,-3.543418,0.6272810000000001,walking
5819,-5.1666870000000005,-7.781155,-1.695095,walking
5820,-0.632069,-4.692635,0.976834,walking
5821,-5.468356,-9.093178,0.7182609999999999,walking
5822,-10.644621,-13.589489000000002,2.15957,walking
5823,-12.11466,-16.812084,-7.086836999999999,walking
5824,-1.264138,-15.126566,-2.983175,walking
5825,-2.116474,-8.772355000000001,-7.230488999999999,walking
5826,-3.409343,-7.666233999999999,-0.397437,walking
5827,-0.90022,-2.796427,2.341529,walking
5828,-5.190629,-10.625467,-0.45011,walking
5829,-9.734824,-13.991714000000002,2.676718,walking
5830,-4.960786,-10.529699,-3.940856,walking
5831,2.710236,-12.708423,-0.857124,walking
5832,-1.6807299999999998,-10.754754,-9.466674,walking
5833,-3.284845,-7.517792999999999,-0.220267,walking
5834,-2.327164,-3.3039980000000004,1.56102,walking
5835,-3.835511,-9.600749,0.943315,walking
5836,-6.560111999999999,-15.083470000000002,-1.359906,walking
5837,-1.383848,-8.480263,32.312145,walking
5838,-2.786851,-12.694057,0.1915359999999999,walking
5839,-13.421895,-11.247959,-15.5671,walking
5840,1.6807299999999998,-12.26789,1.23062,walking
5841,-2.542642,-3.064578,1.881843,walking
5842,-5.21936,-8.571242,-0.976834,walking
5843,-9.509769,-16.52478,4.477157,walking
5844,-9.964667,-15.600618,-6.421249,walking
5845,0.02873,-12.526464,-3.165135,walking
5846,-2.169147,-3.543418,0.6272810000000001,walking
5847,-5.1666870000000005,-7.781155,-1.695095,walking
5848,-2.681506,-2.590526,2.044648,walking
5849,-4.352658,-7.958326,1.450886,walking
5850,-10.644621,-13.589489000000002,2.15957,walking
5851,-12.11466,-16.812084,-7.086836999999999,walking
5852,-1.264138,-15.126566,-2.983175,walking
5853,-2.116474,-8.772355000000001,-7.230488999999999,walking
5854,-3.409343,-7.666233999999999,-0.397437,walking
5855,-0.90022,-2.796427,2.341529,walking
5856,-5.190629,-10.625467,-0.45011,walking
5857,-9.734824,-13.991714000000002,2.676718,walking
5858,-4.960786,-10.529699,-3.940856,walking
5859,2.710236,-12.708423,-0.857124,walking
5860,-1.6807299999999998,-10.754754,-9.466674,walking
5861,-3.284845,-7.517792999999999,-0.220267,walking
5862,-2.327164,-3.3039980000000004,1.56102,walking
5863,-3.835511,-9.600749,0.943315,walking
5864,-6.560111999999999,-15.083470000000002,-1.359906,walking
5865,-1.383848,-8.480263,32.312145,walking
5866,-2.786851,-12.694057,0.1915359999999999,walking
5867,-13.421895,-11.247959,-15.5671,walking
5868,1.6807299999999998,-12.26789,1.23062,walking
5869,-2.542642,-3.064578,1.881843,walking
5870,-5.21936,-8.571242,-0.976834,walking
5871,-9.509769,-16.52478,4.477157,walking
5872,-9.964667,-15.600618,-6.421249,walking
5873,0.02873,-12.526464,-3.165135,walking
5874,-2.169147,-3.543418,0.6272810000000001,walking
5875,-5.1666870000000005,-7.781155,-1.695095,walking
5876,-2.681506,-2.590526,2.044648,walking
5877,-4.352658,-7.958326,1.450886,walking
5878,-8.748413000000001,-11.63582,2.829947,walking
5879,-9.102755,-12.74673,-9.557653,walking
5880,-1.264138,-15.126566,-2.983175,walking
5881,-2.116474,-8.772355000000001,-7.230488999999999,walking
5882,-3.409343,-7.666233999999999,-0.397437,walking
5883,-0.90022,-2.796427,2.341529,walking
5884,-5.190629,-10.625467,-0.45011,walking
5885,-9.734824,-13.991714000000002,2.676718,walking
5886,-4.960786,-10.529699,-3.940856,walking
5887,2.710236,-12.708423,-0.857124,walking
5888,-1.6807299999999998,-10.754754,-9.466674,walking
5889,-3.284845,-7.517792999999999,-0.220267,walking
5890,-2.327164,-3.3039980000000004,1.56102,walking
5891,-3.835511,-9.600749,0.943315,walking
5892,-6.560111999999999,-15.083470000000002,-1.359906,walking
5893,-1.383848,-8.480263,32.312145,walking
5894,-2.786851,-12.694057,0.1915359999999999,walking
5895,-13.421895,-11.247959,-15.5671,walking
5896,1.6807299999999998,-12.26789,1.23062,walking
5897,-2.542642,-3.064578,1.881843,walking
5898,-5.21936,-8.571242,-0.976834,walking
5899,-9.509769,-16.52478,4.477157,walking
5900,-9.964667,-15.600618,-6.421249,walking
5901,0.02873,-12.526464,-3.165135,walking
5902,-2.169147,-3.543418,0.6272810000000001,walking
5903,-5.1666870000000005,-7.781155,-1.695095,walking
5904,-2.681506,-2.590526,2.044648,walking
5905,-4.352658,-7.958326,1.450886,walking
5906,-8.748413000000001,-11.63582,2.829947,walking
5907,-9.102755,-12.74673,-9.557653,walking
5908,3.323152,-13.125013,-1.944092,walking
5909,-2.231396,-3.715801,1.240197,walking
5910,-3.409343,-7.666233999999999,-0.397437,walking
5911,-0.90022,-2.796427,2.341529,walking
5912,-5.190629,-10.625467,-0.45011,walking
5913,-9.734824,-13.991714000000002,2.676718,walking
5914,-4.960786,-10.529699,-3.940856,walking
5915,2.710236,-12.708423,-0.857124,walking
5916,-1.6807299999999998,-10.754754,-9.466674,walking
5917,-3.284845,-7.517792999999999,-0.220267,walking
5918,-2.327164,-3.3039980000000004,1.56102,walking
5919,-3.835511,-9.600749,0.943315,walking
5920,-6.560111999999999,-15.083470000000002,-1.359906,walking
5921,-1.383848,-8.480263,32.312145,walking
5922,-2.786851,-12.694057,0.1915359999999999,walking
5923,-13.421895,-11.247959,-15.5671,walking
5924,1.6807299999999998,-12.26789,1.23062,walking
5925,-2.542642,-3.064578,1.881843,walking
5926,-5.21936,-8.571242,-0.976834,walking
5927,-9.509769,-16.52478,4.477157,walking
5928,-9.964667,-15.600618,-6.421249,walking
5929,0.02873,-12.526464,-3.165135,walking
5930,-2.169147,-3.543418,0.6272810000000001,walking
5931,-5.1666870000000005,-7.781155,-1.695095,walking
5932,-2.681506,-2.590526,2.044648,walking
5933,-4.352658,-7.958326,1.450886,walking
5934,-8.748413000000001,-11.63582,2.829947,walking
5935,-9.102755,-12.74673,-9.557653,walking
5936,3.323152,-13.125013,-1.944092,walking
5937,-2.231396,-3.715801,1.240197,walking
5938,-1.173159,-8.030152000000001,-1.063026,walking
5939,-0.632069,-9.442732,-0.670376,walking
5940,-5.190629,-10.625467,-0.45011,walking
5941,-9.734824,-13.991714000000002,2.676718,walking
5942,-4.960786,-10.529699,-3.940856,walking
5943,2.710236,-12.708423,-0.857124,walking
5944,-1.6807299999999998,-10.754754,-9.466674,walking
5945,-3.284845,-7.517792999999999,-0.220267,walking
5946,-2.327164,-3.3039980000000004,1.56102,walking
5947,-3.835511,-9.600749,0.943315,walking
5948,-6.560111999999999,-15.083470000000002,-1.359906,walking
5949,-1.383848,-8.480263,32.312145,walking
5950,-2.786851,-12.694057,0.1915359999999999,walking
5951,-13.421895,-11.247959,-15.5671,walking
5952,1.6807299999999998,-12.26789,1.23062,walking
5953,-2.542642,-3.064578,1.881843,walking
5954,-5.21936,-8.571242,-0.976834,walking
5955,-9.509769,-16.52478,4.477157,walking
5956,-9.964667,-15.600618,-6.421249,walking
5957,0.02873,-12.526464,-3.165135,walking
5958,-2.169147,-3.543418,0.6272810000000001,walking
5959,-5.1666870000000005,-7.781155,-1.695095,walking
5960,-2.681506,-2.590526,2.044648,walking
5961,-4.352658,-7.958326,1.450886,walking
5962,-8.748413000000001,-11.63582,2.829947,walking
5963,-9.102755,-12.74673,-9.557653,walking
5964,3.323152,-13.125013,-1.944092,walking
5965,-2.231396,-3.715801,1.240197,walking
5966,-1.173159,-8.030152000000001,-1.063026,walking
5967,-0.632069,-9.442732,-0.670376,walking
5968,-1.58975,-9.030929,-1.4604629999999998,walking
5969,-5.832275,-13.005303,-2.87783,walking
5970,-4.960786,-10.529699,-3.940856,walking
5971,2.710236,-12.708423,-0.857124,walking
5972,-1.6807299999999998,-10.754754,-9.466674,walking
5973,-3.284845,-7.517792999999999,-0.220267,walking
5974,-2.327164,-3.3039980000000004,1.56102,walking
5975,-3.835511,-9.600749,0.943315,walking
5976,-6.560111999999999,-15.083470000000002,-1.359906,walking
5977,-1.383848,-8.480263,32.312145,walking
5978,-2.786851,-12.694057,0.1915359999999999,walking
5979,-13.421895,-11.247959,-15.5671,walking
5980,1.6807299999999998,-12.26789,1.23062,walking
5981,-2.542642,-3.064578,1.881843,walking
5982,-5.21936,-8.571242,-0.976834,walking
5983,-9.509769,-16.52478,4.477157,walking
5984,-9.964667,-15.600618,-6.421249,walking
5985,0.02873,-12.526464,-3.165135,walking
5986,-2.169147,-3.543418,0.6272810000000001,walking
5987,-5.1666870000000005,-7.781155,-1.695095,walking
5988,-2.681506,-2.590526,2.044648,walking
5989,-4.352658,-7.958326,1.450886,walking
5990,-8.748413000000001,-11.63582,2.829947,walking
5991,-9.102755,-12.74673,-9.557653,walking
5992,3.323152,-13.125013,-1.944092,walking
5993,-2.231396,-3.715801,1.240197,walking
5994,-1.173159,-8.030152000000001,-1.063026,walking
5995,-0.632069,-9.442732,-0.670376,walking
5996,-1.58975,-9.030929,-1.4604629999999998,walking
5997,-5.832275,-13.005303,-2.87783,walking
5998,-7.805097,-0.167594,-17.937359,walking
5999,-2.973598,-13.833697,-1.781286,walking
6000,-1.6807299999999998,-10.754754,-9.466674,walking
6001,-3.284845,-7.517792999999999,-0.220267,walking
6002,-2.327164,-3.3039980000000004,1.56102,walking
6003,-3.835511,-9.600749,0.943315,walking
6004,-6.560111999999999,-15.083470000000002,-1.359906,walking
6005,-1.383848,-8.480263,32.312145,walking
6006,-2.786851,-12.694057,0.1915359999999999,walking
6007,-13.421895,-11.247959,-15.5671,walking
6008,1.6807299999999998,-12.26789,1.23062,walking
6009,-2.542642,-3.064578,1.881843,walking
6010,-5.21936,-8.571242,-0.976834,walking
6011,-9.509769,-16.52478,4.477157,walking
6012,-9.964667,-15.600618,-6.421249,walking
6013,0.02873,-12.526464,-3.165135,walking
6014,-2.169147,-3.543418,0.6272810000000001,walking
6015,-5.1666870000000005,-7.781155,-1.695095,walking
6016,-2.681506,-2.590526,2.044648,walking
6017,-4.352658,-7.958326,1.450886,walking
6018,-8.748413000000001,-11.63582,2.829947,walking
6019,-9.102755,-12.74673,-9.557653,walking
6020,3.323152,-13.125013,-1.944092,walking
6021,-2.231396,-3.715801,1.240197,walking
6022,-1.173159,-8.030152000000001,-1.063026,walking
6023,-0.632069,-9.442732,-0.670376,walking
6024,-1.58975,-9.030929,-1.4604629999999998,walking
6025,-5.832275,-13.005303,-2.87783,walking
6026,-7.805097,-0.167594,-17.937359,walking
6027,-2.973598,-13.833697,-1.781286,walking
6028,-12.804191,-13.848063,-15.614984,walking
6029,-2.456451,-7.872135000000001,2.542642,walking
6030,-4.151545,-8.657434,-1.383848,walking
6031,-5.45878,-11.913548,-2.451662,walking
6032,-7.120356,6.713342,3.098097,walking
6033,-4.19943,-13.292608,-3.888183,walking
6034,-3.691859,5.530606,0.565032,walking
6035,-4.094085,-11.932701,-1.915361,walking
6036,-2.686294,-6.038176,-6.574477000000001,walking
6037,-2.494758,-7.268796000000001,3.495535,walking
6038,-0.751779,-4.189853,2.049437,walking
6039,-7.934384,-6.133945,0.186748,walking
6040,-9.849746,-15.380351999999998,-1.086968,walking
6041,-0.8762780000000001,5.602432,2.212242,walking
6042,-3.05979,-17.0946,-3.318364,walking
6043,-3.160346,-8.580819,-4.089296,walking
6044,-0.244209,-13.64695,-3.663128,walking
6045,-4.539406,-3.236961,-4.424484,walking
6046,0.727837,-11.348516,-1.197101,walking
6047,-2.451662,-0.967257,1.953669,walking
6048,-1.067814,-8.863335000000001,-0.067038,walking
6049,-0.2585739999999999,-10.089166,-0.354342,walking
6050,-4.271256,-15.926229,11.128249,walking
6051,-2.829946,-13.651738,-3.308787,walking
6052,-6.684611,-7.723694999999999,-4.443638,walking
6053,0.5841850000000001,-11.990162,-0.622492,walking
6054,-2.604891,-1.776498,1.666364,walking
6055,-3.284845,-7.915230999999999,-0.316035,walking
6056,-2.226607,0.742203,2.255338,walking
6057,-5.06613,-6.885724000000001,-0.6033390000000001,walking
6058,-3.213019,-9.878476,-2.006341,walking
6059,-2.183512,-9.136273,26.144682,walking
6060,-2.327164,-3.3039980000000004,1.56102,walking
6061,-3.835511,-9.600749,0.943315,walking
6062,-6.560111999999999,-15.083470000000002,-1.359906,walking
6063,-1.383848,-8.480263,32.312145,walking
6064,-2.786851,-12.694057,0.1915359999999999,walking
6065,-13.421895,-11.247959,-15.5671,walking
6066,1.6807299999999998,-12.26789,1.23062,walking
6067,-2.542642,-3.064578,1.881843,walking
6068,-5.21936,-8.571242,-0.976834,walking
6069,-9.509769,-16.52478,4.477157,walking
6070,-9.964667,-15.600618,-6.421249,walking
6071,0.02873,-12.526464,-3.165135,walking
6072,-2.169147,-3.543418,0.6272810000000001,walking
6073,-5.1666870000000005,-7.781155,-1.695095,walking
6074,-2.681506,-2.590526,2.044648,walking
6075,-4.352658,-7.958326,1.450886,walking
6076,-8.748413000000001,-11.63582,2.829947,walking
6077,-9.102755,-12.74673,-9.557653,walking
6078,3.323152,-13.125013,-1.944092,walking
6079,-2.231396,-3.715801,1.240197,walking
6080,-1.173159,-8.030152000000001,-1.063026,walking
6081,-0.632069,-9.442732,-0.670376,walking
6082,-1.58975,-9.030929,-1.4604629999999998,walking
6083,-5.832275,-13.005303,-2.87783,walking
6084,-7.805097,-0.167594,-17.937359,walking
6085,-2.973598,-13.833697,-1.781286,walking
6086,-12.804191,-13.848063,-15.614984,walking
6087,-2.456451,-7.872135000000001,2.542642,walking
6088,-0.344765,-4.76925,1.244985,walking
6089,-1.422156,-12.559982000000002,-5.679046,walking
6090,-6.560111999999999,-15.083470000000002,-1.359906,walking
6091,-1.383848,-8.480263,32.312145,walking
6092,-2.786851,-12.694057,0.1915359999999999,walking
6093,-13.421895,-11.247959,-15.5671,walking
6094,1.6807299999999998,-12.26789,1.23062,walking
6095,-2.542642,-3.064578,1.881843,walking
6096,-5.21936,-8.571242,-0.976834,walking
6097,-9.509769,-16.52478,4.477157,walking
6098,-9.964667,-15.600618,-6.421249,walking
6099,0.02873,-12.526464,-3.165135,walking
6100,-2.169147,-3.543418,0.6272810000000001,walking
6101,-5.1666870000000005,-7.781155,-1.695095,walking
6102,-2.681506,-2.590526,2.044648,walking
6103,-4.352658,-7.958326,1.450886,walking
6104,-8.748413000000001,-11.63582,2.829947,walking
6105,-9.102755,-12.74673,-9.557653,walking
6106,3.323152,-13.125013,-1.944092,walking
6107,-2.231396,-3.715801,1.240197,walking
6108,-1.173159,-8.030152000000001,-1.063026,walking
6109,-0.632069,-9.442732,-0.670376,walking
6110,-1.58975,-9.030929,-1.4604629999999998,walking
6111,-5.832275,-13.005303,-2.87783,walking
6112,-7.805097,-0.167594,-17.937359,walking
6113,-2.973598,-13.833697,-1.781286,walking
6114,-12.804191,-13.848063,-15.614984,walking
6115,-2.456451,-7.872135000000001,2.542642,walking
6116,-0.344765,-4.76925,1.244985,walking
6117,-1.422156,-12.559982000000002,-5.679046,walking
6118,-3.485957,-12.157756,-0.976834,walking
6119,-5.406107,0.3830719999999999,-16.869543,walking
6120,-2.786851,-12.694057,0.1915359999999999,walking
6121,-13.421895,-11.247959,-15.5671,walking
6122,1.6807299999999998,-12.26789,1.23062,walking
6123,-2.542642,-3.064578,1.881843,walking
6124,-5.21936,-8.571242,-0.976834,walking
6125,-9.509769,-16.52478,4.477157,walking
6126,-9.964667,-15.600618,-6.421249,walking
6127,0.02873,-12.526464,-3.165135,walking
6128,-2.169147,-3.543418,0.6272810000000001,walking
6129,-5.1666870000000005,-7.781155,-1.695095,walking
6130,-2.681506,-2.590526,2.044648,walking
6131,-4.352658,-7.958326,1.450886,walking
6132,-8.748413000000001,-11.63582,2.829947,walking
6133,-9.102755,-12.74673,-9.557653,walking
6134,3.323152,-13.125013,-1.944092,walking
6135,-2.231396,-3.715801,1.240197,walking
6136,-1.173159,-8.030152000000001,-1.063026,walking
6137,-0.632069,-9.442732,-0.670376,walking
6138,-1.58975,-9.030929,-1.4604629999999998,walking
6139,-5.832275,-13.005303,-2.87783,walking
6140,-7.805097,-0.167594,-17.937359,walking
6141,-2.973598,-13.833697,-1.781286,walking
6142,-12.804191,-13.848063,-15.614984,walking
6143,-2.456451,-7.872135000000001,2.542642,walking
6144,-0.344765,-4.76925,1.244985,walking
6145,-1.422156,-12.559982000000002,-5.679046,walking
6146,-3.485957,-12.157756,-0.976834,walking
6147,-5.406107,0.3830719999999999,-16.869543,walking
6148,-2.126051,-13.824121,-2.681506,walking
6149,-13.038822,-14.532804,-18.047491,walking
6150,1.6807299999999998,-12.26789,1.23062,walking
6151,-2.542642,-3.064578,1.881843,walking
6152,-5.21936,-8.571242,-0.976834,walking
6153,-9.509769,-16.52478,4.477157,walking
6154,-9.964667,-15.600618,-6.421249,walking
6155,0.02873,-12.526464,-3.165135,walking
6156,-2.169147,-3.543418,0.6272810000000001,walking
6157,-5.1666870000000005,-7.781155,-1.695095,walking
6158,-2.681506,-2.590526,2.044648,walking
6159,-4.352658,-7.958326,1.450886,walking
6160,-8.748413000000001,-11.63582,2.829947,walking
6161,-9.102755,-12.74673,-9.557653,walking
6162,3.323152,-13.125013,-1.944092,walking
6163,-2.231396,-3.715801,1.240197,walking
6164,-1.173159,-8.030152000000001,-1.063026,walking
6165,-0.632069,-9.442732,-0.670376,walking
6166,-1.58975,-9.030929,-1.4604629999999998,walking
6167,-5.832275,-13.005303,-2.87783,walking
6168,-7.805097,-0.167594,-17.937359,walking
6169,-2.973598,-13.833697,-1.781286,walking
6170,-12.804191,-13.848063,-15.614984,walking
6171,-2.456451,-7.872135000000001,2.542642,walking
6172,-0.344765,-4.76925,1.244985,walking
6173,-1.422156,-12.559982000000002,-5.679046,walking
6174,-3.485957,-12.157756,-0.976834,walking
6175,-5.406107,0.3830719999999999,-16.869543,walking
6176,-2.126051,-13.824121,-2.681506,walking
6177,-13.038822,-14.532804,-18.047491,walking
6178,-4.802768,-7.053317999999999,-1.077391,walking
6179,-1.235408,-2.667141,1.628057,walking
6180,-5.21936,-8.571242,-0.976834,walking
6181,-9.509769,-16.52478,4.477157,walking
6182,-9.964667,-15.600618,-6.421249,walking
6183,0.02873,-12.526464,-3.165135,walking
6184,-2.169147,-3.543418,0.6272810000000001,walking
6185,-5.1666870000000005,-7.781155,-1.695095,walking
6186,-2.681506,-2.590526,2.044648,walking
6187,-4.352658,-7.958326,1.450886,walking
6188,-8.748413000000001,-11.63582,2.829947,walking
6189,-9.102755,-12.74673,-9.557653,walking
6190,3.323152,-13.125013,-1.944092,walking
6191,-2.231396,-3.715801,1.240197,walking
6192,-1.173159,-8.030152000000001,-1.063026,walking
6193,-0.632069,-9.442732,-0.670376,walking
6194,-1.58975,-9.030929,-1.4604629999999998,walking
6195,-5.832275,-13.005303,-2.87783,walking
6196,-7.805097,-0.167594,-17.937359,walking
6197,-2.973598,-13.833697,-1.781286,walking
6198,-12.804191,-13.848063,-15.614984,walking
6199,-2.456451,-7.872135000000001,2.542642,walking
6200,-0.344765,-4.76925,1.244985,walking
6201,-1.422156,-12.559982000000002,-5.679046,walking
6202,-3.485957,-12.157756,-0.976834,walking
6203,-5.406107,0.3830719999999999,-16.869543,walking
6204,-2.126051,-13.824121,-2.681506,walking
6205,-13.038822,-14.532804,-18.047491,walking
6206,-4.802768,-7.053317999999999,-1.077391,walking
6207,-1.235408,-2.667141,1.628057,walking
6208,-4.754884,-8.75799,2.557007,walking
6209,-8.8777,-13.594276999999998,-0.665588,walking
6210,-9.964667,-15.600618,-6.421249,walking
6211,0.02873,-12.526464,-3.165135,walking
6212,-2.169147,-3.543418,0.6272810000000001,walking
6213,-5.1666870000000005,-7.781155,-1.695095,walking
6214,-2.681506,-2.590526,2.044648,walking
6215,-4.352658,-7.958326,1.450886,walking
6216,-8.748413000000001,-11.63582,2.829947,walking
6217,-9.102755,-12.74673,-9.557653,walking
6218,3.323152,-13.125013,-1.944092,walking
6219,-2.231396,-3.715801,1.240197,walking
6220,-1.173159,-8.030152000000001,-1.063026,walking
6221,-0.632069,-9.442732,-0.670376,walking
